scenario,rep,method,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,Comm,Runtime
p20_K5,11,fedpc_consensus,14.0,0.7812499947607421,0.7575757573461891,0.8064516126430801,20,0.449999999775,0.29032258055150884,0.3529411715647829,330.0,0.0026116371154785156
p20_K5,11,fedpc_oracle,14.0,0.7812499947607421,0.7575757573461891,0.8064516126430801,20,0.449999999775,0.29032258055150884,0.3529411715647829,330.0,0.002240896224975586
p20_K5,11,naive,14.0,0.7812499947607421,0.7575757573461891,0.8064516126430801,0,0.0,0.0,0.0,330.0,0.0004353523254394531
p20_K5,11,local,15.6,0.7589717174981894,0.7277021260895415,0.7935483868407908,0,0.0,0.0,0.5034160710465531,330.0,2.6968562602996826
p20_K5,12,centralized,25.0,0.6987951755610393,0.6744186044943212,0.72499999981875,16,0.8124999994921874,0.32499999991875,0.4642857100382654,0.0,15.092150926589966
p20_K5,12,fedpc_consensus,21.0,0.712328761974104,0.7878787876400367,0.6499999998375,17,0.5882352937716263,0.2499999999375,0.35087718867343803,328.75,0.0033197402954101562
p20_K5,12,fedpc_oracle,21.0,0.712328761974104,0.7878787876400367,0.6499999998375,17,0.5882352937716263,0.2499999999375,0.35087718867343803,328.75,0.0026569366455078125
p20_K5,12,naive,21.0,0.712328761974104,0.7878787876400367,0.6499999998375,0,0.0,0.0,0.0,328.75,0.0003948211669921875
p20_K5,12,local,22.8,0.6905405353928964,0.7574054619586492,0.63499999984125,0,0.0,0.0,0.39350211480858793,328.75,3.776777744293213
p20_K5,13,centralized,13.0,0.8311688260212514,0.7441860463385613,0.9411764703114187,14,0.7857142851530612,0.3235294116695502,0.4583333290104167,0.0,16.59970259666443
